image_id,split,label,image_path,teacher_probability,teacher_logit
307264,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307264.jpg,0.1226441,-1.9676261
307272,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307272.jpg,0.52753276,0.11024258
307280,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307280.jpg,0.96813256,3.413784
307316,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307316.jpg,0.9976282,6.0417366
307318,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307318.jpg,0.4614145,-0.1546496
307323,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307323.jpg,0.117024764,-2.0209117
307341,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307341.jpg,0.7459708,1.0772371
307342,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307342.jpg,0.5705793,0.28421506
307352,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307352.jpg,0.6016177,0.41221005
307359,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307359.jpg,0.43887314,-0.24573652
307364,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307364.jpg,0.28811082,-0.904577
307386,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307386.jpg,0.9685959,3.4289098
307421,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307421.jpg,0.08614797,-2.3616023
307442,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307442.jpg,0.77419,1.2321235
307464,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307464.jpg,0.16598144,-1.6143796
307480,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307480.jpg,0.43291923,-0.26995048
307483,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307483.jpg,0.0932916,-2.2740908
307497,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307497.jpg,0.51680106,0.06722956
307499,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307499.jpg,0.5617746,0.24836738
307507,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307507.jpg,0.40171573,-0.3983213
307511,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307511.jpg,0.4441437,-0.22436163
307514,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307514.jpg,0.1128347,-2.0621073
307531,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307531.jpg,0.23481038,-1.1813455
307554,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307554.jpg,0.21732153,-1.281344
307567,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307567.jpg,0.55090886,0.20434353
307573,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307573.jpg,0.07408044,-2.5256357
307612,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307612.jpg,0.15581213,-1.6897241
307662,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307662.jpg,0.20597,-1.3493907
307668,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307668.jpg,0.11521727,-2.0385225
307757,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307757.jpg,0.929062,2.5723693
307758,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307758.jpg,0.08337511,-2.3973484
307759,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307759.jpg,0.41531813,-0.3420231
307764,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307764.jpg,0.9838142,4.1073017
307773,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307773.jpg,0.09042106,-2.3085046
307781,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307781.jpg,0.054331727,-2.8567834
307790,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307790.jpg,0.038585007,-3.2155423
307814,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307814.jpg,0.25474277,-1.0734751
307825,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307825.jpg,0.41767636,-0.33231953
307842,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307842.jpg,0.46077114,-0.15723857
307869,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307869.jpg,0.39140937,-0.4413918
307936,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307936.jpg,0.02545229,-3.6451678
307968,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307968.jpg,0.67487174,0.73030293
307970,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307970.jpg,0.9035181,2.2369406
307981,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000307981.jpg,0.29906693,-0.85174507
308021,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308021.jpg,0.31262225,-0.7878884
308034,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308034.jpg,0.48969933,-0.041208465
308047,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308047.jpg,0.14055717,-1.81067
308053,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308053.jpg,0.98697287,4.327608
308059,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308059.jpg,0.040097512,-3.1755173
308078,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308078.jpg,0.053472295,-2.8736365
308083,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308083.jpg,0.5701558,0.2824869
308095,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308095.jpg,0.9715069,3.5291862
308098,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308098.jpg,0.09071756,-2.304905
308103,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308103.jpg,0.87993276,1.9917936
308107,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308107.jpg,0.9659526,3.3453603
308134,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308134.jpg,0.94390637,2.8230047
308139,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308139.jpg,0.9676669,3.3987973
308160,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308160.jpg,0.9238385,2.495681
308167,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308167.jpg,0.598021,0.39722592
308175,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308175.jpg,0.95871574,3.1451132
308195,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308195.jpg,0.38962328,-0.448896
308210,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308210.jpg,0.11243643,-2.0660923
308235,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308235.jpg,0.02484976,-3.6697435
308297,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308297.jpg,0.3329871,-0.69470567
308302,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308302.jpg,0.20787555,-1.3377789
308312,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308312.jpg,0.9990316,6.9389
308343,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308343.jpg,0.14738926,-1.7552259
308349,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308349.jpg,0.5747272,0.30116457
308350,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308350.jpg,0.5566104,0.2274167
308353,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308353.jpg,0.9923142,4.8606677
308358,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308358.jpg,0.9195525,2.4362824
308362,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308362.jpg,0.6543836,0.63836426
308420,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308420.jpg,0.04723653,-3.0041993
308423,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308423.jpg,0.10624721,-2.1296606
308432,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308432.jpg,0.44639945,-0.2152292
308433,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308433.jpg,0.9503072,2.950925
308441,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308441.jpg,0.78295326,1.2829603
308444,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308444.jpg,0.2591927,-1.0501686
308463,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308463.jpg,0.47713345,-0.09153007
308468,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308468.jpg,0.44845337,-0.20692173
308475,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308475.jpg,0.1433045,-1.7881109
308486,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308486.jpg,0.9320166,2.6180873
308488,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308488.jpg,0.8673795,1.8779849
308512,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308512.jpg,0.2851439,-0.91908723
308520,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308520.jpg,0.6324377,0.54268897
308522,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308522.jpg,0.71298146,0.90990865
308524,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308524.jpg,0.77586615,1.2417365
308528,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308528.jpg,0.63477445,0.5527546
308535,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308535.jpg,0.19285029,-1.431595
308536,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308536.jpg,0.20915926,-1.3300008
308541,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308541.jpg,0.99000746,4.595874
308546,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308546.jpg,0.25396675,-1.0775667
308548,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308548.jpg,0.70362777,0.86463326
308564,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308564.jpg,0.10562398,-2.136241
308579,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308579.jpg,0.0814754,-2.4224677
308589,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308589.jpg,0.852652,1.7555544
308592,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308592.jpg,0.0829513,-2.402907
308598,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308598.jpg,0.75844383,1.1441667
308599,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308599.jpg,0.07157955,-2.5626752
308610,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308610.jpg,0.29115182,-0.8897965
308621,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308621.jpg,0.25200137,-1.0879666
308625,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308625.jpg,0.11448318,-2.0457435
308635,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308635.jpg,0.2343308,-1.1840165
308641,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308641.jpg,0.43111637,-0.27729788
308652,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308652.jpg,0.55287707,0.21230209
308701,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308701.jpg,0.6956566,0.8266995
308703,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308703.jpg,0.1981593,-1.3978386
308764,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308764.jpg,0.7611563,1.1590295
308768,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308768.jpg,0.63596994,0.55791485
308774,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308774.jpg,0.8846088,2.0368176
308796,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308796.jpg,0.750934,1.1035999
308812,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308812.jpg,0.5138435,0.055388052
308828,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308828.jpg,0.07071515,-2.5757556
308838,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308838.jpg,0.80636585,1.426567
308849,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308849.jpg,0.2554084,-1.069972
308878,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308878.jpg,0.53275883,0.13122325
308889,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308889.jpg,0.6427165,0.58717424
308894,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308894.jpg,0.3160122,-0.7721593
308895,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308895.jpg,0.075966574,-2.4984548
308905,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308905.jpg,0.66236293,0.67384213
308915,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308915.jpg,0.24148631,-1.144548
308919,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308919.jpg,0.09524505,-2.2512112
308936,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308936.jpg,0.44567144,-0.21817556
308947,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308947.jpg,0.62553954,0.51312834
308950,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308950.jpg,0.40610436,-0.3800935
308964,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308964.jpg,0.27028462,-0.99317896
308967,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308967.jpg,0.99337614,5.0104303
308979,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000308979.jpg,0.031456206,-3.4271975
309002,train,1,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000309002.jpg,0.81421536,1.4776368
309005,train,0,/Volumes/VM_SSD/Machine Learning/visual-wake-word-esp32/data/raw/coco2017/images/train2017/000000309005.jpg,0.17805943,-1.5295507
